Age,Sex,Social_Media_Hours,Exercise_Hours,Sleep_Hours,Screen_Time_Hours,Survey_Stress_Score,Wearable_Stress_Score,Support_System,Academic_Performance
17,F,2.1,1.203644483,5.704897869,2.110463601,3,0.337280089,Low,Excellent
13,F,7.9,2.386690088,8.69805124,6.755595548,3,0.495896652,Moderate,Average
14,F,1.7,2.290813077,8.025966892,5.360510463,2,0.131335177,High,Average
18,F,0.3,0.401996044,7.588274935,8.748696059,3,0.975513366,Low,Good
17,M,6.3,0.265557158,5.152857092,8.383535842,3,0.129943,Low,Good
17,F,9.8,2.72446183,5.324221123,5.808358802,4,0.444806344,Low,Good
16,M,3.3,1.606525167,4.284090428,2.072729815,4,0.443353533,Moderate,Poor
15,M,1.2,2.573402812,5.444274579,4.522736294,5,0.008638556,Moderate,Good
15,M,5.7,0.174453362,6.072661657,8.333478502,4,0.667797974,Moderate,Poor
18,M,9.1,1.57954685,8.998871823,2.72373343,5,0.538210573,Moderate,Excellent
16,M,7.8,1.618279544,6.198356,3.076424218,4,0.497496189,High,Excellent
16,F,6.2,2.582106098,8.527730697,8.470350246,5,0.818084838,Moderate,Excellent
16,F,3.2,0.292829995,6.636653688,9.557674009,4,0.241137187,Moderate,Poor
18,M,5.4,0.721336691,8.709209872,5.21549708,4,0.86109681,Moderate,Excellent
15,M,0.9,1.219614942,9.857629603,6.896730655,2,0.864778663,High,Excellent
16,F,6.8,2.597524426,5.439049348,11.45711365,4,0.826862316,High,Poor
13,F,7.3,2.816649945,9.174049672,11.45543562,5,0.341397775,Low,Good
17,M,9.7,2.978173859,7.730944518,5.075027745,2,0.16255744,Moderate,Good
17,F,2.6,2.877580459,8.90376557,10.09987875,5,0.475177109,Low,Good
14,F,0.2,0.017825268,7.909515414,7.939440528,4,0.259841058,Low,Good
14,F,5.5,0.143125024,6.543697044,11.75484493,4,0.052181545,High,Average
18,M,7.1,0.442820457,5.368449637,6.776135697,5,0.279470012,High,Excellent
18,F,7.9,1.04658629,4.420211352,9.74706868,3,0.469128312,Low,Good
17,M,1.9,2.489754093,7.213110187,9.681371296,2,0.112735543,Low,Good
13,M,2.6,2.677968586,9.941956567,6.974328676,2,0.944333734,Moderate,Good
15,M,5.1,0.560503219,8.42825083,9.956301143,4,0.656101181,High,Good
15,M,3.3,1.858992455,5.964073248,4.610403333,2,0.136340731,High,Good
18,M,8.6,2.752085955,8.963228801,3.222530363,5,0.812064201,Low,Average
13,F,4.7,1.391195208,8.613904001,6.251637447,4,0.928088296,High,Average
18,M,8.0,0.310630716,5.68981476,11.43630657,2,0.262784071,Low,Poor
15,M,5.8,1.37344095,4.085844939,7.007446082,1,0.143252757,Low,Poor
18,M,7.7,1.127384707,4.708975831,8.352591386,2,0.322475503,High,Good
16,F,3.3,1.732973988,9.263837142,8.241624559,5,0.8322488,Moderate,Poor
18,F,8.3,1.315976053,9.019378212,3.325728673,2,0.175093893,High,Average
17,F,2.7,0.052037781,5.771254005,5.902968824,3,0.779346587,Low,Good
18,F,5.5,2.9819932,5.711172558,9.069389729,3,0.716263262,Low,Poor
17,F,2.1,1.630620713,8.757189923,11.71990099,4,0.651366708,Moderate,Poor
13,F,4.8,1.420892266,9.626424819,3.680177383,3,0.433317499,Low,Average
15,F,3.2,2.863852115,8.674823541,6.104418903,5,0.366770283,Moderate,Excellent
14,M,2.7,0.467581103,7.633472062,2.950937998,1,0.085257975,High,Good
14,M,9.7,0.567712808,5.456028102,4.423764596,1,0.357355785,Moderate,Poor
15,F,1.6,2.424044247,7.154487485,5.767593433,4,0.601841806,Low,Average
14,M,7.9,0.78249324,5.401071152,7.40643248,4,0.898209216,Low,Good
18,M,9.8,2.397681319,8.848068521,4.305668822,3,0.833124538,Moderate,Average
13,F,0.2,0.814600449,6.321766477,4.275626612,5,0.03221573,High,Good
13,M,7.0,0.099562891,9.002183302,9.778299791,3,0.138862895,Moderate,Excellent
15,M,2.5,1.551044172,6.289655308,11.62641663,5,0.848487978,Low,Excellent
14,F,0.4,0.590059302,8.944896431,5.236129678,5,0.939318365,High,Good
18,M,4.0,2.273538879,5.999906891,8.879920186,1,0.055808845,Moderate,Good
13,F,9.4,1.9235989,6.640796228,4.580804614,5,0.701252064,Moderate,Average
13,F,0.1,2.770808004,7.692930516,11.27952255,2,0.365733114,Moderate,Good
16,M,5.9,2.348965072,4.421725684,8.729023602,5,0.364290247,Low,Poor
16,M,5.0,0.542327865,9.689242371,10.02676855,1,0.642669193,Low,Good
13,M,8.7,2.40047471,7.441634717,2.493540432,3,0.810216088,Low,Good
15,F,0.8,1.925211134,7.046920088,7.985059682,5,0.274837551,High,Excellent
17,F,6.8,2.006854925,9.036363827,7.276123314,2,0.705354344,High,Excellent
17,F,6.8,2.496788658,9.194576379,4.929969069,4,0.635876309,High,Average
18,M,6.7,1.721472208,7.133562427,4.624299851,3,0.517320662,Low,Good
13,M,9.4,1.398010543,9.563573955,7.800248023,4,0.602425749,High,Poor
13,F,8.2,1.909923106,4.388426596,9.06485635,2,0.018053383,High,Poor
13,M,0.4,0.893872287,4.679354754,2.33172757,1,0.00406593,Moderate,Good
15,M,4.7,0.547791393,7.58072938,7.674015819,1,0.550438567,Low,Average
16,F,4.0,1.849763514,6.124395171,3.704595289,3,0.524108465,Moderate,Poor
13,F,3.1,0.701545107,6.785350997,3.403627314,5,0.071335205,Low,Average
13,M,4.5,0.239745328,5.968475307,8.231194881,5,0.492026327,Low,Good
14,F,3.8,0.001662554,6.428351869,5.108701172,4,0.757528775,High,Average
15,M,4.3,1.824958204,8.935878083,6.408802331,1,0.541202444,Moderate,Good
18,F,9.8,1.08644635,7.560857199,5.599988094,5,0.517614291,Moderate,Excellent
13,F,0.9,2.256932912,9.984067296,8.483363202,5,0.717908454,High,Good
14,F,9.2,1.125529195,8.721275187,6.701197661,1,0.171844207,Moderate,Average
17,M,4.8,1.458010345,5.641997525,11.63458662,1,0.457480532,Moderate,Poor
18,M,6.2,1.221254918,5.586070706,5.523827591,2,0.148047877,Low,Good
13,F,8.3,1.951724373,6.015389621,9.402843403,4,0.523840297,Moderate,Good
13,F,3.6,1.068417486,9.059556884,4.572925676,1,0.591941432,Moderate,Good
14,F,4.3,2.89130295,4.163725904,7.087530926,2,0.121673302,Low,Excellent
15,M,4.1,2.80844096,5.381087673,7.525697519,1,0.075515198,High,Excellent
13,F,3.7,2.544083708,9.429510522,5.291092811,3,0.166733611,Low,Excellent
17,F,9.3,2.760900812,7.839378616,6.717805289,3,0.586337623,High,Poor
13,F,8.3,1.347419065,5.361082573,4.792786379,3,0.189619161,High,Poor
17,F,1.1,1.60929119,5.314869809,2.060007817,1,0.27524331,Low,Good
18,M,1.1,2.226277778,9.175708611,4.156483016,5,0.702545946,Low,Poor
18,M,4.3,2.088437775,9.36254505,9.000641725,5,0.248344827,High,Average
16,F,1.0,2.672035787,5.536786546,9.709630245,3,0.397526989,Low,Average
16,M,6.2,2.148993082,6.523062148,4.802028671,4,0.92884536,Low,Excellent
17,M,1.4,2.993654125,9.007574432,6.080429988,2,0.824996611,Moderate,Average
15,M,5.2,1.045517399,8.626044632,2.373656601,3,0.25547225,Low,Average
13,F,0.1,2.498993227,8.883496639,4.370629011,2,0.597575801,Low,Good
13,M,3.2,2.092904468,7.110389145,9.792192834,2,0.665804423,Moderate,Excellent
16,M,6.8,2.074159336,9.46929429,8.059862703,3,0.90024151,High,Excellent
17,M,4.8,0.977506785,5.955709264,4.05770522,5,0.547467317,High,Excellent
13,F,9.8,2.356805377,4.940032806,4.574419951,4,0.561286878,Low,Average
13,F,8.7,2.701128067,8.252393995,10.16802023,3,0.888447213,Low,Poor
15,M,3.6,0.655645385,7.236126496,4.090842029,2,0.054381755,High,Good
14,M,0.5,1.876490511,9.127514613,5.341577258,1,0.628141323,Low,Poor
16,F,8.5,1.176404487,4.486955495,8.643586917,1,0.416649206,High,Excellent
16,F,9.1,2.968644358,9.062154421,7.611123857,2,0.909763385,High,Excellent
14,M,8.2,1.436498447,5.759767919,6.608702052,3,0.960540272,Moderate,Average
13,M,1.3,0.684960521,7.929134003,10.99741091,5,0.170247264,Moderate,Good
15,F,10.0,1.145572876,4.240772734,4.197104627,3,0.281468471,Low,Good
15,F,2.6,1.961515169,7.657487778,9.414198909,4,0.273457903,Low,Good
16,M,7.2,0.228268114,8.303630135,3.590638406,1,0.100627627,High,Average
15,F,9.1,1.810805761,6.212501287,8.157338335,2,0.482943905,Low,Poor
18,M,2.4,2.793674278,5.292464232,10.70623563,5,0.513081411,Moderate,Good
14,M,9.1,2.551088363,7.22578406,6.579017855,3,0.57297826,High,Poor
13,M,3.1,0.20302061,8.999144827,9.242945072,4,0.662958366,High,Average
18,F,9.8,2.980169636,5.94128415,10.20393353,3,0.062917452,Low,Average
14,M,2.8,2.096180771,5.514815785,3.360264249,4,0.622483546,High,Poor
17,M,9.5,0.486842473,5.673611852,9.058268953,3,0.913809288,High,Good
16,F,0.5,0.037248268,9.694792917,11.19841024,5,0.454990979,High,Poor
15,F,7.1,0.513847909,6.155661495,7.763706099,5,0.106712443,Moderate,Good
17,M,5.3,2.514527762,4.021625439,3.861222445,2,0.085944027,High,Excellent
15,M,4.8,0.064917975,8.690087248,3.269425316,5,0.281752263,Moderate,Excellent
18,F,2.2,0.699441911,8.195648772,4.597353305,4,0.752524626,High,Good
13,F,7.1,2.271916786,4.771409588,3.03513269,2,0.260999655,Low,Poor
13,F,1.9,1.758331608,9.909425495,7.133940716,5,0.814330912,Low,Good
13,M,5.5,2.348207131,7.648373712,2.697046827,1,0.819659147,High,Good
15,M,2.5,2.238451511,7.004676946,4.234046246,4,0.457111838,Low,Good
17,M,9.6,0.151804161,6.293315606,6.399104439,2,0.300788843,Moderate,Excellent
13,F,0.3,2.677534257,9.392036533,6.739147504,4,0.597667153,High,Average
17,M,2.0,0.681095503,5.463780889,7.653984851,2,0.810530149,Moderate,Excellent
15,F,2.4,1.660177321,5.714613401,9.056149628,4,0.064570798,High,Good
18,M,4.1,1.93286447,4.73446484,2.472286397,1,0.953423543,Moderate,Poor
17,F,2.3,0.505884633,8.554714574,2.806209522,5,0.645900275,Low,Average
18,M,4.9,2.92869377,7.573295682,2.608591518,3,0.398147756,Moderate,Good
15,M,8.7,1.464467868,7.654397016,6.231503155,3,0.506019236,Moderate,Average
15,F,7.1,0.172928087,5.310822586,2.418479449,3,0.385592497,Low,Poor
16,F,5.8,2.811786134,7.907010335,9.460812668,2,0.412611029,Low,Average
15,M,0.9,1.75880353,8.592750683,4.23000181,5,0.595616611,High,Average
15,F,6.9,2.097579594,6.147331184,11.39212493,2,0.060240497,High,Good
14,F,1.7,1.57552737,8.808082864,6.864037551,2,0.175377125,Moderate,Poor
13,M,7.9,2.504213864,6.092743531,6.463257524,2,0.22703957,High,Poor
16,F,2.5,0.099400387,8.548830769,9.805386926,2,0.407514274,Moderate,Excellent
16,M,4.2,0.805135096,4.202380645,9.131539839,5,0.37105753,High,Average
16,M,3.5,1.408945069,7.306987609,8.073090409,3,0.72220456,Low,Good
14,F,8.6,0.229810849,9.817159364,11.35146706,4,0.259179369,Low,Average
18,F,1.3,2.117720008,9.887467604,6.22259261,2,0.057072134,Low,Average
15,M,5.7,1.180990242,5.69051547,10.08531676,5,0.055442246,Low,Average
13,M,1.4,0.818003971,6.648394546,5.800929457,1,0.011313086,Moderate,Good
17,M,7.0,0.01013654,4.377867448,10.38345674,4,0.038026007,Low,Average
18,M,9.1,2.159490935,9.240047846,4.59474629,2,0.858660675,Low,Good
15,M,4.3,2.501427927,7.411432919,4.892670728,2,0.697242918,Low,Poor
14,M,4.9,1.185121607,6.310604074,8.77869534,4,0.995931166,Low,Average
15,F,9.3,1.692653931,4.676623351,4.12713295,4,0.020312728,High,Excellent
15,F,5.2,0.683059878,9.680603713,4.29154187,2,0.849001551,Moderate,Poor
14,F,4.9,1.866592939,7.181314287,5.05262429,5,0.696056329,Moderate,Excellent
16,M,5.8,0.036412375,5.697567574,8.789287697,1,0.640342431,High,Average
16,F,6.9,1.465931691,6.101290781,10.89388092,5,0.356532126,High,Poor
13,M,1.1,1.932616446,5.624183086,8.745676511,3,0.376727415,Moderate,Good
13,M,8.2,2.75457532,7.610858853,10.27814244,3,0.845561191,Moderate,Average
16,F,4.4,1.144007451,9.579781455,7.435605897,3,0.713483878,High,Average
18,M,0.7,2.295570609,9.14016282,2.689232213,2,0.67031658,Low,Good
17,M,7.9,1.79306109,6.762285253,3.004662115,1,0.030649328,Moderate,Excellent
15,M,3.8,2.781036339,8.958996174,7.543919784,1,0.184319636,High,Poor
17,M,1.0,1.195133027,6.538632888,5.278009686,2,0.96262446,Low,Poor
15,M,6.3,0.95728602,5.513842845,4.205680736,2,0.45437125,Low,Good
16,M,8.8,2.661425996,9.900490692,6.662569273,2,0.78139323,High,Poor
13,F,8.9,0.147733204,5.823325408,8.664967409,1,0.389325226,Moderate,Good
18,M,9.6,0.409156179,5.942345386,5.849919477,2,0.764322877,Moderate,Excellent
13,M,8.7,0.247213304,9.938157207,10.02542257,4,0.119212568,Low,Excellent
17,M,0.0,2.52932987,4.803564959,9.385232466,4,0.04212802,High,Poor
13,M,3.8,0.03182227,8.563203928,9.349148822,4,0.466176572,Low,Good
16,F,8.2,2.584971466,9.614876551,11.8518969,2,0.591646197,Low,Good
18,F,3.7,1.353803386,7.070769966,4.952299774,4,0.323701891,Low,Good
17,M,6.0,0.012075837,4.01513057,8.447255863,2,0.716004628,High,Good
18,M,6.1,1.204935532,6.250353665,10.5547834,4,0.495819649,Moderate,Poor
15,M,3.7,0.560402523,4.669413954,7.795244339,2,0.928316848,Low,Average
13,F,9.0,1.873201462,6.497125966,9.895021761,5,0.084990517,Moderate,Poor
18,F,5.0,2.03807637,8.74016057,6.144521858,3,0.066568364,Moderate,Good
14,F,4.6,1.462582711,6.632269293,7.904913457,5,0.905121852,High,Average
13,F,10.0,0.121558576,6.591550728,2.556663928,3,0.669107133,Moderate,Average
15,M,4.9,1.968386413,7.340736862,11.85767606,3,0.671118288,Moderate,Poor
18,F,1.8,2.526116351,7.490143508,10.00018481,4,0.027555222,Low,Good
17,F,5.1,2.160972832,9.137777853,10.68809072,3,0.937675225,High,Good
15,M,8.1,2.489873757,5.850132635,8.942942781,3,0.771825056,High,Good
14,M,7.8,0.601528571,8.930027586,3.860500328,5,0.764314818,Low,Good
18,F,7.9,2.666663819,7.395602492,2.310284424,3,0.911929641,Low,Good
16,F,7.1,0.966580352,5.803177298,10.64656608,2,0.578153166,Moderate,Average
13,F,2.5,0.040214443,5.770756264,5.963306537,2,0.394666391,Moderate,Poor
17,F,8.6,2.530174939,6.166825103,4.63864876,4,0.480679169,High,Poor
16,M,8.9,2.825463807,7.736159456,7.616729588,5,0.777240703,High,Excellent
18,M,1.9,1.966674592,5.384870388,6.208985225,1,0.768729983,Moderate,Poor
18,F,1.3,0.694309891,9.52200137,8.516659957,5,0.609586621,Low,Average
15,F,9.8,0.755233393,7.449475505,6.837932331,1,0.21808036,High,Excellent
18,F,8.7,1.39977862,9.520094662,8.972331404,3,0.818884091,Low,Average
17,F,8.9,2.693493239,4.278426151,10.5342327,1,0.647241568,Moderate,Poor
16,F,8.9,0.448792968,6.055668223,3.95557011,3,0.221262021,High,Average
17,M,5.4,2.477921009,4.136845964,5.294328806,5,0.48064445,High,Average
14,M,6.5,0.873908426,5.633510891,6.368155866,5,0.997206331,Moderate,Poor
14,M,5.5,2.425758508,9.172038834,11.62058448,4,0.328379839,Moderate,Average
13,F,0.5,2.760813593,4.219658295,5.653336135,4,0.116560615,Low,Excellent
13,F,7.5,1.282481616,6.616882599,5.810998496,3,0.021667417,Low,Excellent
14,M,5.1,1.095151962,4.705402423,8.53472523,3,0.184632357,Moderate,Good
18,M,6.5,2.406663957,6.501043956,6.191997099,2,0.186966306,Moderate,Excellent
17,F,5.0,1.588448647,9.033109506,11.51223746,2,0.858068445,Moderate,Excellent
14,M,4.9,2.053347145,7.7384262,10.9446876,2,0.156154749,High,Poor
13,F,1.7,1.868487711,8.420538072,7.134087778,5,0.862650942,Moderate,Excellent
14,F,2.8,0.458666537,6.094624693,8.447752339,1,0.086716508,High,Poor
18,M,1.6,2.534371081,9.66638617,2.580305619,3,0.9066443,Moderate,Excellent
14,M,2.0,0.587325334,8.255572563,8.95730528,4,0.256353502,High,Poor
17,M,9.7,2.796846432,6.530792916,9.072008729,3,0.611498062,Low,Poor
16,F,1.5,0.751713874,6.558788801,5.591992956,1,0.159727185,Low,Average
18,F,2.7,2.20164292,9.512105068,4.196828836,3,0.390055632,High,Excellent
13,M,5.9,0.85396618,7.458428161,11.15078402,4,0.085767805,Low,Poor
17,F,6.1,0.953356226,8.238275259,6.267049008,4,0.579528204,Low,Excellent
14,F,1.5,0.930005558,6.502211347,8.537061048,1,0.345877487,High,Good
14,F,7.9,2.243676762,5.342156589,2.33328795,4,0.852150084,Moderate,Average
16,M,7.9,1.670445354,8.341355752,6.140671666,5,0.181816478,Moderate,Average
13,F,2.4,2.648857368,7.646942633,10.17258811,4,0.279988064,High,Poor
13,M,2.9,0.922118158,7.008057283,5.875760004,1,0.177254677,Low,Excellent
15,M,9.4,2.075977566,7.74412564,8.031611601,1,0.56382278,Moderate,Average
13,F,8.3,2.258845799,5.249713516,4.098558005,3,0.111747184,Moderate,Average
16,M,7.0,0.454446339,8.763632239,6.165256488,4,0.189357005,Low,Average
15,F,0.8,1.201768072,9.68897683,11.27637718,4,0.678489943,High,Poor
15,M,4.2,1.448452483,9.346618865,7.664517497,1,0.074414527,High,Good
14,M,5.6,1.06706217,5.928614472,11.01931459,3,0.743163672,Moderate,Poor
14,F,1.9,0.966337788,6.43603464,11.02019299,3,0.104333489,High,Good
13,M,4.5,2.059259682,8.850413799,11.441478,5,0.58548876,Low,Average
15,M,6.0,0.647599193,7.570702785,10.9539166,5,0.997809456,High,Good
14,M,3.3,2.128172236,7.287486662,2.03281129,1,0.173892907,High,Poor
16,F,7.8,2.805132589,9.559851805,11.34014892,3,0.261086319,High,Poor
14,F,8.4,1.695592564,7.216149766,3.374594391,3,0.898426654,High,Excellent
18,M,3.2,1.83430271,7.089632078,2.399262511,5,0.626286535,Low,Excellent
18,M,8.4,0.206798106,4.252111548,2.553885346,5,0.492531299,High,Poor
14,M,1.0,2.593430711,4.416501752,5.489161952,1,0.562705097,Moderate,Excellent
15,F,8.4,0.856343362,4.044521847,8.208040853,3,0.295495345,High,Average
15,F,1.5,1.845153497,9.479465355,6.023111965,1,0.855321782,Moderate,Good
17,M,0.8,2.937336509,6.45031996,2.255542846,5,0.745269025,Low,Poor
18,F,6.4,1.786507802,6.811368257,6.764826342,4,0.642466432,High,Poor
16,F,4.7,2.174128462,9.072321686,6.421307423,5,0.931742598,Moderate,Excellent
15,F,9.1,1.335958855,7.655477862,9.568492655,3,0.578110861,High,Poor
13,F,3.6,0.181097531,7.657009578,4.796128984,1,0.511877109,High,Excellent
18,M,2.9,2.392798048,5.779206576,4.175311738,3,0.975693402,Moderate,Average
16,F,5.0,0.104996524,9.003450244,4.559389577,5,0.206014113,Low,Poor
16,F,4.6,2.101973487,4.994979856,5.037398226,5,0.141968173,Low,Average
15,M,3.4,0.068764719,4.318897553,7.991648734,2,0.16228287,Low,Average
16,M,6.9,2.58691571,5.149620145,6.715254855,5,0.989442008,Low,Poor
15,F,7.6,0.472908107,5.606423313,5.368945652,3,0.652251055,Low,Excellent
14,F,8.5,1.542814486,5.693866347,5.743141583,1,0.305922882,Low,Excellent
18,M,9.7,1.791452113,8.023081592,5.709236602,1,0.248977804,High,Average
17,M,2.7,1.372636222,5.306947524,11.72406695,2,0.05663859,High,Excellent
14,M,7.2,1.022290468,8.059949827,4.329969881,3,0.131947329,Moderate,Excellent
18,F,3.9,1.403442889,4.546793039,10.1806156,5,0.908172581,Low,Average
15,F,6.8,0.934247262,4.883214767,9.082108376,4,0.747341061,Low,Poor
18,M,4.8,1.314367041,7.052928691,2.055700056,1,0.941559735,Low,Poor
15,F,9.9,1.076738973,9.531374815,11.93176218,3,0.423730936,Moderate,Good
14,M,7.3,1.698614471,9.157405533,9.564393706,2,0.601237246,High,Poor
13,F,9.5,0.713772487,9.812520655,8.824495864,4,0.483671259,High,Excellent
13,M,8.3,2.965969665,7.902874392,6.053247077,3,0.881385396,Low,Good
18,M,9.0,1.50260986,8.054889198,7.552030889,5,0.991381887,High,Good
13,F,8.1,0.582486232,7.750137994,4.532708957,1,0.932775208,High,Good
15,F,4.6,1.431200249,7.736913537,2.354834051,5,0.598055848,High,Poor
16,F,2.5,2.599245389,4.88272207,10.36021658,2,0.061801977,Low,Good
15,F,3.7,0.065420379,7.262433737,10.96484494,1,0.617526613,High,Good
16,F,0.2,2.038662357,6.316407601,3.624706366,4,0.097047422,High,Good
14,F,5.2,1.64390339,6.655223295,9.870560958,1,0.138821474,Moderate,Poor
17,M,5.1,0.508673983,7.141603438,9.411526733,5,0.191344698,Low,Poor
16,F,5.3,2.452429318,4.770377031,3.783750019,3,0.363493421,High,Poor
13,M,9.7,1.106653867,6.156926403,6.218288026,3,0.591786484,Low,Poor
15,M,9.1,0.881406086,4.380697365,6.227579208,3,0.333553674,High,Average
14,F,1.6,2.484375576,9.878008783,9.599642583,2,0.452267107,Low,Poor
13,M,3.7,1.915575139,4.711168173,10.37660906,2,0.047289033,High,Excellent
14,M,4.2,2.694777251,5.551148431,2.947751214,3,0.619757801,High,Good
17,F,3.6,1.889651111,9.34775756,7.629692349,4,0.657031766,Moderate,Poor
15,F,8.0,2.222452974,6.896260277,9.617484969,5,0.099390148,Low,Excellent
18,F,5.2,2.509337689,4.813823209,9.861905941,4,0.785117156,High,Excellent
15,M,5.7,0.164218908,6.305383228,3.479935244,3,0.647459558,Moderate,Excellent
17,F,8.5,2.328146877,4.695207965,7.255051432,5,0.489729429,Moderate,Average
15,F,8.1,1.841119446,5.201295983,10.57558706,2,0.552859874,Low,Average
18,F,1.3,0.20852339,4.312179082,5.185185766,1,0.503045735,Low,Average
16,F,7.1,1.525733766,6.629364967,6.251168989,1,0.053792944,Moderate,Excellent
14,M,4.4,0.247374234,8.83981673,10.04358511,5,0.735149461,Low,Poor
18,F,2.9,2.207841605,7.515815072,2.893195212,4,0.511810637,Low,Excellent
13,M,0.5,1.639505142,7.638071833,10.5949329,5,0.172823853,Low,Average
17,F,4.9,2.860720612,5.20350418,5.111567167,4,0.680730854,High,Average
16,M,3.6,0.549406115,6.06336306,2.014503166,4,0.695065606,Low,Average
13,M,2.5,1.818100358,9.071452623,4.341591451,1,0.213495469,Low,Poor
13,M,6.9,0.634746404,4.527137106,2.895006409,2,0.796495073,Moderate,Excellent
17,F,7.7,1.842194954,9.147583922,2.92384907,3,0.456504726,Moderate,Average
16,M,2.4,2.167949107,6.902140158,8.928357341,2,0.180609613,Moderate,Excellent
13,F,0.5,2.166912988,9.022884588,4.139763356,3,0.657620003,Low,Excellent
13,F,8.5,2.445221972,5.908038516,11.34742363,1,0.596726965,Low,Average
16,F,0.1,2.560650684,6.033057709,7.164445466,3,0.170406326,Moderate,Good
15,F,9.4,0.231815179,8.50962921,6.60098258,4,0.8723489,Moderate,Good
13,F,6.3,1.029801471,8.70997704,6.342835182,5,0.854534333,High,Good
14,M,3.2,2.061367561,5.377868068,8.925876397,3,0.836244588,High,Average
16,F,2.5,1.495758862,9.837227949,6.522627625,2,0.399227859,High,Excellent
13,M,0.1,0.57202784,4.506940625,3.286003562,1,0.824622775,Low,Good
17,M,2.4,1.658128711,4.411017779,10.80172181,1,0.844795308,Low,Poor
18,M,1.4,1.222306958,7.573025292,6.283953489,5,0.996540272,Moderate,Good
14,M,6.1,1.170114833,8.336444607,2.740045757,4,0.957604618,High,Poor
18,M,1.7,2.429261152,9.765316775,7.293659875,4,0.382847335,Low,Good
18,M,5.3,1.222795001,6.429674685,8.473468585,1,0.19820425,High,Good
13,M,5.9,0.079363516,4.151748454,4.755824642,4,0.292462393,High,Good
